ASV.ID	Taxon
0f5e3ce75dd2e14ba8d305aab3f2a54e	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Filosa-Thecofilosea_X;Mataza-lineage;Mataza;Mataza_hastifera;
664c016928f4a0da9744cf311200cee4	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_cinctus;
1092c4132189368c1048d0fe6011ac1d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
1e7af5287009a2257f7a9a31e1cee005	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
03f3c3b797dc1b7bea6a87251f916504	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
8c8dcfb8156be23b3766f2ebdd197be5	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
b4189cde3a2e1bf00c654be618015b73	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Dolichomastigales;Crustomastigaceae
8324e413996652e0c8afc3a413d715eb	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
9ad324b1b5b61898b09fbfea16c27f17	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_costatus;
09c3c99ff8f79e00f8daf2d4ce2a7a6b	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-F;Paraphysomonas;Paraphysomonas_butcheri;
24ce730120d59a63e0a84e1233f3b1c1	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
aac5fe2e50176dc499092db0d0aae7a1	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae
2e5ac014dcc12d8429a8e6ca68caf17c	Eukaryota;Stramenopiles;Stramenopiles_X;MAST-25;MAST-25_X;MAST-25_XX;MAST-25_XXX;MAST-25_XXX_sp.;
5cd5d06a9e16325cd6219af7ca49edb4	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
3cb523172893ea4826d9f48475372683	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis
8c4f3092dcda4e1de1a6a639e20cf9eb	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
8bfac099211f9a0b82c2629028a9dc21	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
7361899185a23babad63fc620ced8101	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
9441b0158674c34e086a389281d425bc	Eukaryota;Archaeplastida;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_laureae;
60a472ecec4613fab814a7d52cdb8398	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
7c1a7915799b08c4fb1e140481dae19f	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
a7d6b29bdec30071c7fc54136e71ee8c	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Bathycoccaceae;Ostreococcus
86724082a444bd58607701caef88f1b2	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida_G;Strombidiida_G_X;Strombidium_G_X;Strombidium_G_X_sp.;
8b702ddc3dbedfd2b27d8c180a10d0a7	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Coccolithales;Coccolithaceae;Coccolithus
5ef3696b27061a426975f7eb425652d6	Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa
4019426b0986c83d9b49fba5dd4ad1fd	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
2d941724084db13ce09f4b0116273df9	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;
050c7b4cdcadd729f3fc830c02322a9e	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
4db0b32d51828e5b02a340a1db9209a3	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
11f12b7e402c0f04b9cd700ae301bb12	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pentapharsodinium
a38a3b1f29965710e72ba31d7811c592	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
7fd797d4e7ec2170a5209b6f2b726421	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3E;MAST-3E_X;MAST-3E_XX;MAST-3E_XX_sp.;
e4dc8eb13751210a14d4ccdf0c80ba21	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Polykrikos;Polykrikos_kofoidii;
9e9b9f1c5e4c4b600cf1c25b1079b5cd	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
d2c76adfc132f85f3c1cc9fb41a268ed	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
e087fe67e7f068991055c6fd4c457069	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium
87e1bdf6029a0f0f6de955084ce24798	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa
a036880510b06e907057eda9b45f8b8a	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
187900196c281da3e215cf46a33ab3aa	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae
6cc0e8c3c38667bc4adfdf03e4756eea	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;Pyramimonas_propulsa;
2954ea586716d3f2a0c7e20fe0f692a1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
5cee7bdbc628b766771e9a10cba8647a	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
b41c9a5920754647e0a4795e3fa15381	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_debilis_1;
acf5ab7e55dfb877530e3a7a57819f3d	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX
e3f4a65b53a7b057c84b3f6d47e4725d	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_helveticum;
d6c301852f90d8b0af3acd16508f8339	Eukaryota;Alveolata;Ciliophora
7f71a43a356a65f76795239ff97a552b	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Nassellaria_X;Nassellaria_XX;Nassellaria_XX_sp.;
946394ff231c64dbf9825552a8d290d7	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12_X;Dino-Group-II-Clade-12_X_sp.;
ea015903601b1b1f276f88e8aaa1cd5e	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales
0d72b31ec3d6c08bb9c01406f932dc69	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Polar-centric-Mediophyceae_X;Polar-centric-Mediophyceae_X_sp.;
f955146d2ec331a3042aed1191eabb50	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
b2737ca3ddfc0d805e15647903b571a1	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
a80b24de71aaca4b647e3c7710df0eef	Eukaryota
21f9105f4626c562fe2dbb071242b19f	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
6452afcac07795be74435c23a16fa5c2	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia
9b205721eb470289f92874bb8565e702	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Haptolina
0976a10e732435ded181f1a23c57f6db	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Polar-centric-Mediophyceae_X;Polar-centric-Mediophyceae_X_sp.;
f6056c4a39e2ebfb417140492d27b07e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae
4b188535ede0390356fbd3a93d39147d	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;Pelagophyceae_XXX_sp.;
8a7c86c1e89c26b640d74d8da5da3217	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
aa595df51ad1189ffdd69765b92b7c9f	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae
6df4f5b4d29f7b33f3e64031d2c41837	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_rex;
f9c71d25ec8f3c9e82cf90f8d7e56fd6	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
b421c4a270ff8bad51dfb48d2ba5fb8b	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_debilis_3;
150d462276906fba39f730b4ea5bc322	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II_X;Dino-Group-II_XX;Dino-Group-II_XX_sp.;
c337c02e03896faeadf58f56f2e7b18f	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;
5272eac4ef6c363e6af1ae00a1e57b0a	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
0eb2115ed474d4f220fcd6c3db8f6a9f	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_amphioxeia;
dfa62b8159f772318b076aa3440edc24	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
8b0ced14f2f458f1bd75b8d2ee88e220	Eukaryota;Opisthokonta;Metazoa;Nemertea;Nemertea_X;Nemertea_XX;Tetrastemma
52d17b30937ea6b6d093c356edc17ecb	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Paragymnodinium;Paragymnodinium_shiwhaense;
45587e8b4facba3447f0d6627a32f887	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
d99e29f7f3e7ae07b6c21c3bff391e25	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
81d3a2728c2757eee707671335ab45af	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
599ca1ed2f8432a59763e66bbfd7c53d	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Polar-centric-Mediophyceae_X;Polar-centric-Mediophyceae_X_sp.;
e9df3e2b839322cfc70307d8efef48a4	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;
bfa96748540dac0b479c22c39736929c	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa
3f8cf3ed72b7710f28416b37f6a0bad0	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium_sp.;
297baf97ceb7f38a4d3a714c34c92225	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
31e8ddd1f02839fa99e5f14b6d6d82cc	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_contortus_cf_var_contortus;
8bd2c3741b1faeb44322e6620edbc0f2	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
da6e03cd27983eb2bcf43080f0df991b	Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Gracilariales;Gracilariales_X
1f6ea412c69627c39e9a9c81195cd224	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
f10e880c2d62a2d169d40d9c35dadacb	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-I;Chrysophyceae_Clade-I_X;Chrysophyceae_Clade-I_X_sp.;
c487b8107a6ce7423024e26973dabba7	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_amphioxeia;
8e9663b2ac282ac45ce23e1815d976c8	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
4ed6df6367d6be35fd8de0550310ff80	Eukaryota;Archaeplastida;Chlorophyta;Prasino-Clade-V;Pseudoscourfieldiales;Pycnococcaceae;Pycnococcus;Pycnococcus_sp.;
77a7bb87af8ffc56e746f7d3bc6864ab	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
a4820be73e1ef8aad56d51512e4be1be	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Helicotheca;Helicotheca_tamesis;
9d67f7c77a874acc6e33365b098fcefd	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;
7b59a506d8d63ab22f432cb393a6d0a8	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
c0a42b742a4e16b9c0e9114ced2b3771	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
828e6fc9b793dae463cb7ddd8f26a18a	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Pseudotontonia;Pseudotontonia_simplicidens;
c711fb2b2e9ce3c6e9b948bf180eae11	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagomonas;Pelagomonas_calceolata;
7739d25906fa8481d5e4e55f8de2f7da	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
b4cbbbd8943f56d7c6f348420954699f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
7597bf4772842aae9f5e4213e1857931	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia
c20ebd6fc694298e531bd3bba9471fcb	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_commoda_A2;
39af46f48c09bdd0df9a84fbbfa26592	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;
ade34cd388f5c1338858dd7e0e452763	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
4a82b27a33f866a1a4f9a9d079a9a6a8	Eukaryota;Opisthokonta
a24856d64a164aa712d3ede23f4652f7	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
9851cccaddb345befe41aa12fb03dc85	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae
3cb587fadfea2fd46e2510bd36a5800c	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X;Chrysophyceae_Clade-C_X_sp.;
092de2dff1730b373b270b8c29fc6539	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acinetidae_2;Acineta;Acineta_tuberosa;
1c9b50fdb3d6bd8e5172769dc81db168	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida
f193fdc013345bd0c6d53239d63fbc30	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
3d3f8bb5e9c8c6bc683e5ce02be85795	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
e43d65cb183814eb89bfe5b5b3c6e083	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
f45daed8d509ff06b56d0d7af61850c8	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;
6fbdd4a94aa90185eccef35c8a84856d	Eukaryota;Stramenopiles;Pseudofungi;MAST-2;MAST-2C;MAST-2C_X;MAST-2C_XX;MAST-2C_XX_sp.;
dd203bb2e27c1d90407e23b15b1b54b5	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Detonula;Detonula_pumila;
a1dcfa39f3b2f186cf2657d27368e6a6	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
0d208f1bb2bbc71618da1a11da3d2bcf	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
eb676fa3552edbbcd6fdc9b2685cc63f	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Pseudo-nitzschia
45eab7e8021d99acf74c89a1e9274d27	Eukaryota;Stramenopiles;Ochrophyta;Phaeophyceae;Phaeophyceae_X;Phaeophyceae_XX
e451d7fdca121ecf541615b176027b6c	Eukaryota;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;Urotrichidae;Urotricha;Urotricha_sp.;
eca009c45db496f63161bd3fa19f94af	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Eucampia
0d9686bdaa13c73a3da9ddeb6184c899	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
bf6414b574db3c268bcc547311bd2591	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida_B;Strombidiida_B_X;Strombidiida_B_XX;Strombidiida_B_XX_sp.;
4f53d1f7cbd602b93da04d9d317e9ce7	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
13463dfcd5a5f765f63304b1fd29de9d	Eukaryota;Stramenopiles;Ochrophyta;Pelagophyceae;Pelagomonadales;Pelagomonadaceae;Pelagomonadaceae_X;Pelagomonadaceae_X_sp.;
084f57345f3e98f79f586404fb69f6d8	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_amphioxeia;
3937d73063b03f74d08f6dd36f92ad8f	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiales_X;Suessiales_XX;Suessiales_XX_sp.;
b6a7af0341b9164cf4ce7034ec7972ca	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros;Chaetoceros_constrictus;
bb6d754a026749b34a1fce1468d0ec75	Eukaryota;Stramenopiles;Ochrophyta;Raphidophyceae;Raphidophyceae_X;Raphidophyceae_XX
68bf63fb36a5265cde6226a62923b367	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
98d4de65c93a9287aee02951ec7c0b16	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales
42a22b6835d319e657051fd5e31d1db8	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;Tontoniidae_B;Pseudotontonia;Pseudotontonia_simplicidens;
7346f3fd4266a6e621e93afa9b081f27	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_sp.;
36d927f6db8554d282fa75343861b375	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
e453863561e4075bb1d1305035704895	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Thaumatomonadida;Thaumatomonadidae;Reckertia;Reckertia_filosa;
092b2211dd3e369e6f8b51324fb0bb53	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
bf2248f0670b70fd0ec512f0e8960a36	Eukaryota;Archaeplastida;Chlorophyta;Pyramimonadales;Pyramimonadales_X;Pyramimonadales_XX;Pyramimonas;Pyramimonas_obovata;
18e42ee9316b57be0d3010610e411973	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea_X;Novel-clade-2;Novel-clade-2_X;Novel-clade-2_X_sp.;
865ced03200b088591ae768d561d4801	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
4a9a4d4f6331c7fe467c65f88ae07b9e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
7d255043c294e7a72748bbf8652a81a4	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_concaviuscula;
c5630b338b88e555b229a62f4f1264c5	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;
66cb61680d24afff01ff21fa1a6ff6aa	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X
404da52416ee0d8ca7a67477ac781de3	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros
e829336a4befeafe30452e6cfb740568	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa
ffb7b7b66cae4ec052fbf2b11b4997a1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
4a0d9a7e7dd41a99952d68aa8defcab1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Radial-centric-basal-Coscinodiscophyceae;Rhizosolenia;Rhizosolenia_delicatula;
5f2cad0387d366daef4c7617939ab617	Eukaryota;Stramenopiles;Sagenista;MAST-8;MAST-8A;MAST-8A_X;MAST-8A_XX;MAST-8A_XX_sp.;
908e9ae4d094823a81c0aa305e789941	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1C;MAST-1C_X;MAST-1C_XX;MAST-1C_XX_sp.;
c665ec821e10d10c6962e3f74ba63808	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae
8bce263f84fa7dc14c037a005979aca3	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
d48f66722e7a7a682754245b84bb4e1d	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina
d37e92f078b24e819f5ff5d57522aed1	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Chaetoceros
8656a20495de0be082d09e41cce1d1ae	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
8d35a06f361b6a2acf496583f473efdd	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellida_X;Choanoflagellida_XX;Choanoflagellida_XX_Clade-3;Choanoflagellida_XX_Clade-3_X;Choanoflagellida_XX_Clade-3_X_sp.;
14077885c4069493a6685690fa74d6be	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa;Protaspa_grandis;
c0183f3ce8b80f35ee9c4cae10b942e2	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Detonula;Detonula_pumila;
c271858a950a96a68a6ae5a679c72283	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X
0108e78dd3a3129c97c23a4ad846b835	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
636843595d3f055eb95b60e1a798ae1e	Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;
198290f00360ab5c3c79c7970175cb9c	Eukaryota;Hacrobia;Cryptophyta;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_amphioxeia;
89634dcf605bb916f6bebb3db5213dab	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
9028e241881f29d0260496da25594185	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira;Thalassiosira_delicatula;
97d6ebbe18e2b5f30b7953bd7c02327e	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae;Thalassiosira
0eb36a2d4f4236934536044197e3ecea	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae
